Date,Day,Month,Year,Flow
2011-01-09,9,1,2011,10270.607
2011-01-10,10,1,2011,10347.521
2011-01-11,11,1,2011,10582.829
2011-01-12,12,1,2011,10296.451
2011-01-13,13,1,2011,8882.65
2011-01-14,14,1,2011,7857.291
2011-01-15,15,1,2011,7815.554
2011-01-16,16,1,2011,7978.104
2011-01-17,17,1,2011,10102.076
2011-01-18,18,1,2011,10818.578
2011-01-19,19,1,2011,10118.023
2011-01-20,20,1,2011,9533.972
2011-01-21,21,1,2011,9792.58
2011-01-22,22,1,2011,9618.741
2011-01-23,23,1,2011,9730.634
2011-01-24,24,1,2011,10827.697
2011-01-25,25,1,2011,13880.544
2011-01-26,26,1,2011,14604.968
2011-01-27,27,1,2011,16226.003
2011-01-28,28,1,2011,17637.022
2011-01-29,29,1,2011,17863.352
2011-01-30,30,1,2011,17272.137
2011-01-31,31,1,2011,15820.372
2011-02-01,1,2,2011,14149.119
2011-02-02,2,2,2011,12328.568
2011-02-03,3,2,2011,10433.029
2011-02-04,4,2,2011,12164.301
2011-02-05,5,2,2011,19683.671
2011-02-06,6,2,2011,15696.576
2011-02-07,7,2,2011,15477.909
2011-02-08,8,2,2011,13009.925
2011-02-09,9,2,2011,8815.313
2011-02-10,10,2,2011,7026.185
2011-02-11,11,2,2011,6281.786
2011-02-12,12,2,2011,6273.838
2011-02-13,13,2,2011,9927.213
2011-02-14,14,2,2011,11999.605
2011-02-15,15,2,2011,8081.037
2011-02-16,16,2,2011,6818.632
2011-02-17,17,2,2011,6320.015
2011-02-18,18,2,2011,7128.369
2011-02-19,19,2,2011,9253.332
2011-02-20,20,2,2011,9682.29
2011-02-21,21,2,2011,12561.698
2011-02-22,22,2,2011,12656.33
2011-02-23,23,2,2011,8577.446
2011-02-24,24,2,2011,7031.969
2011-02-25,25,2,2011,6370.402
2011-02-26,26,2,2011,6058.212
2011-02-27,27,2,2011,6250.683
2011-02-28,28,2,2011,6471.883
2011-03-01,1,3,2011,7018.707
2011-03-02,2,3,2011,7312.967
2011-03-03,3,3,2011,7146.575
2011-03-04,4,3,2011,6935.708
2011-03-05,5,3,2011,6887.303
2011-03-06,6,3,2011,6774.845
2011-03-07,7,3,2011,6632.924
2011-03-08,8,3,2011,6613.881
2011-03-09,9,3,2011,6587.668
2011-03-10,10,3,2011,6797.076
2011-03-11,11,3,2011,6956.379
2011-03-12,12,3,2011,8035.278
2011-03-13,13,3,2011,8386.724
2011-03-14,14,3,2011,7057.869
2011-03-15,15,3,2011,6977.47
2011-03-16,16,3,2011,7763.305
2011-03-17,17,3,2011,8281.795
2011-03-18,18,3,2011,8976.3
2011-03-19,19,3,2011,9550.525
2011-03-20,20,3,2011,9386.318
2011-03-21,21,3,2011,9281.111
2011-03-22,22,3,2011,9043.35
2011-03-23,23,3,2011,8240.13
2011-03-24,24,3,2011,7632.055
2011-03-25,25,3,2011,7791.593
2011-03-26,26,3,2011,8332.01
2011-03-27,27,3,2011,9210.748
2011-03-28,28,3,2011,7613.315
2011-03-29,29,3,2011,6413.592
2011-03-30,30,3,2011,6198.113
2011-03-31,31,3,2011,5759.989
2011-04-01,1,4,2011,5540.879
2011-04-02,2,4,2011,5434.099
2011-04-03,3,4,2011,5044.24
2011-04-04,4,4,2011,4845.894
2011-04-05,5,4,2011,4729.735
2011-04-06,6,4,2011,4631.655
2011-04-07,7,4,2011,4552.396
2011-04-08,8,4,2011,4483.281
2011-04-09,9,4,2011,4316.704
2011-04-10,10,4,2011,4101.595
2011-04-11,11,4,2011,4023.201
2011-04-12,12,4,2011,4288.882
2011-04-13,13,4,2011,4832.542
2011-04-14,14,4,2011,4556.037
2011-04-15,15,4,2011,5830.958
2011-04-16,16,4,2011,5772.321
2011-04-17,17,4,2011,5450.272
2011-04-18,18,4,2011,5029.584
2011-04-19,19,4,2011,4829.377
2011-04-20,20,4,2011,4285.669
2011-04-21,21,4,2011,3994.483
2011-04-22,22,4,2011,3932.729
2011-04-23,23,4,2011,4016.572
2011-04-24,24,4,2011,3995.423
2011-04-25,25,4,2011,3897.655
2011-04-26,26,4,2011,3807.69
2011-04-27,27,4,2011,3740.168
2011-04-28,28,4,2011,3693.542
2011-04-29,29,4,2011,3649.017
2011-04-30,30,4,2011,3618.595
2011-05-01,1,5,2011,3602.935
2011-05-02,2,5,2011,3635.905
2011-05-03,3,5,2011,3676.708
2011-05-04,4,5,2011,3654.473
2011-05-05,5,5,2011,3735.259
2011-05-06,6,5,2011,3818.435
2011-05-07,7,5,2011,3704.167
2011-05-08,8,5,2011,3441.621
2011-05-09,9,5,2011,3344.48
2011-05-10,10,5,2011,4141.104
2011-05-11,11,5,2011,4649.838
2011-05-12,12,5,2011,4641.096
2011-05-13,13,5,2011,4609.843
2011-05-14,14,5,2011,4728.231
2011-05-15,15,5,2011,4960.702
2011-05-16,16,5,2011,4655.748
2011-05-17,17,5,2011,4038.878
2011-05-18,18,5,2011,3550.51
2011-05-19,19,5,2011,3429.354
2011-05-20,20,5,2011,3594.446
2011-05-21,21,5,2011,3651.123
2011-05-22,22,5,2011,3657.382
2011-05-23,23,5,2011,3713.947
2011-05-24,24,5,2011,3840.105
2011-05-25,25,5,2011,6232.603
2011-05-26,26,5,2011,9687.274
2011-05-27,27,5,2011,7296.961
2011-05-28,28,5,2011,6597.712
2011-05-29,29,5,2011,7021.871
2011-05-30,30,5,2011,6699.679
2011-05-31,31,5,2011,5708.79
2011-06-01,1,6,2011,5315.057
2011-06-02,2,6,2011,4848.698
2011-06-03,3,6,2011,4617.62
2011-06-04,4,6,2011,4564.246
2011-06-05,5,6,2011,4885.195
2011-06-06,6,6,2011,4989.79
2011-06-07,7,6,2011,4570.417
2011-06-08,8,6,2011,4115.694
2011-06-09,9,6,2011,3769.278
2011-06-10,10,6,2011,3429.582
2011-06-11,11,6,2011,3353.352
2011-06-12,12,6,2011,3841.871
2011-06-13,13,6,2011,3922.798
2011-06-14,14,6,2011,3860.279
2011-06-15,15,6,2011,3814.362
2011-06-16,16,6,2011,4184.049
2011-06-17,17,6,2011,19828.907
2011-06-18,18,6,2011,29294.888
2011-06-19,19,6,2011,30190.609
2011-06-20,20,6,2011,29238.577
2011-06-21,21,6,2011,26183.411
2011-06-22,22,6,2011,15541.985
2011-06-23,23,6,2011,9953.803
2011-06-24,24,6,2011,8619.103
2011-06-25,25,6,2011,7515.449
2011-06-26,26,6,2011,6235.777
2011-06-27,27,6,2011,4921.48
2011-06-28,28,6,2011,4223.789
2011-06-29,29,6,2011,3812.104
2011-06-30,30,6,2011,3539.216
2011-07-01,1,7,2011,3346.682
2011-07-02,2,7,2011,3211.368
2011-07-03,3,7,2011,3129.765
2011-07-04,4,7,2011,3115.097
2011-07-05,5,7,2011,3083.418
2011-07-06,6,7,2011,5027.006
2011-07-07,7,7,2011,6509.465
2011-07-08,8,7,2011,9473.415
2011-07-09,9,7,2011,14299.462
2011-07-10,10,7,2011,14205.065
2011-07-11,11,7,2011,13401.872
2011-07-12,12,7,2011,12301.348
2011-07-13,13,7,2011,12271.983
2011-07-14,14,7,2011,12387.167
2011-07-15,15,7,2011,12660.444
2011-07-16,16,7,2011,12402.021
2011-07-17,17,7,2011,11569.064
2011-07-18,18,7,2011,11429.269
2011-07-19,19,7,2011,11324.315
2011-07-20,20,7,2011,11837.372
2011-07-21,21,7,2011,11804.084
2011-07-22,22,7,2011,11841.036
2011-07-23,23,7,2011,11460.955
2011-07-24,24,7,2011,11154.031
2011-07-25,25,7,2011,11126.869
2011-07-26,26,7,2011,11278.181
2011-07-27,27,7,2011,12140.031
2011-07-28,28,7,2011,12512.324
2011-07-29,29,7,2011,11698.293
2011-07-30,30,7,2011,10427.138
2011-07-31,31,7,2011,7867.971
2011-08-01,1,8,2011,6528.244
2011-08-02,2,8,2011,5011.192
2011-08-03,3,8,2011,4742.657
2011-08-04,4,8,2011,4498.465
2011-08-05,5,8,2011,4305.169
2011-08-06,6,8,2011,4156.048
2011-08-07,7,8,2011,4105.355
2011-08-08,8,8,2011,6264.479
2011-08-09,9,8,2011,7375.466
2011-08-10,10,8,2011,7130.936
2011-08-11,11,8,2011,6281.39
2011-08-12,12,8,2011,5550.586
2011-08-13,13,8,2011,6704.766
2011-08-14,14,8,2011,8427.001
2011-08-15,15,8,2011,10714.387
2011-08-16,16,8,2011,11246.718
2011-08-17,17,8,2011,11373.755
2011-08-18,18,8,2011,12564.658
2011-08-19,19,8,2011,24781.367
2011-08-20,20,8,2011,32326.095
2011-08-21,21,8,2011,28523.566
2011-08-22,22,8,2011,27273.693
2011-08-23,23,8,2011,25459.25
2011-08-24,24,8,2011,24411.003
2011-08-25,25,8,2011,23770.56
2011-08-26,26,8,2011,19453.201
2011-08-27,27,8,2011,16231.439
2011-08-28,28,8,2011,13282.105
2011-08-29,29,8,2011,8019.476
2011-08-30,30,8,2011,6178.062
2011-08-31,31,8,2011,5671.462
2011-09-01,1,9,2011,5358.522
2011-09-02,2,9,2011,5434.941
2011-09-03,3,9,2011,8060.706
2011-09-04,4,9,2011,10038.418
2011-09-05,5,9,2011,8569.657
2011-09-06,6,9,2011,9522.377
2011-09-07,7,9,2011,11872.69
2011-09-08,8,9,2011,12048.228
2011-09-09,9,9,2011,11058.809
2011-09-10,10,9,2011,7445.982
2011-09-11,11,9,2011,5681.015
2011-09-12,12,9,2011,5096.814
2011-09-13,13,9,2011,5994.486
2011-09-14,14,9,2011,6300.559
2011-09-15,15,9,2011,6462.304
2011-09-16,16,9,2011,6591.423
2011-09-17,17,9,2011,7013.155
2011-09-18,18,9,2011,7805.399
2011-09-19,19,9,2011,10132.677
2011-09-20,20,9,2011,11253.267
2011-09-21,21,9,2011,11141.744
2011-09-22,22,9,2011,10265.945
2011-09-23,23,9,2011,8954.858
2011-09-24,24,9,2011,8462.47
2011-09-25,25,9,2011,7823.868
2011-09-26,26,9,2011,7266.519
2011-09-27,27,9,2011,6503.004
2011-09-28,28,9,2011,5405.766
2011-09-29,29,9,2011,6214.005
2011-09-30,30,9,2011,6520.417
2011-10-01,1,10,2011,9385.122
2011-10-02,2,10,2011,11215.89
2011-10-03,3,10,2011,8297.252
2011-10-04,4,10,2011,8465.397
2011-10-05,5,10,2011,8175.711
2011-10-06,6,10,2011,6711.504
2011-10-07,7,10,2011,6052.52
2011-10-08,8,10,2011,5976.982
2011-10-09,9,10,2011,6481.737
2011-10-10,10,10,2011,6435.572
2011-10-11,11,10,2011,5894.24
2011-10-12,12,10,2011,5776.653
2011-10-13,13,10,2011,5626.399
2011-10-14,14,10,2011,5837.939
2011-10-15,15,10,2011,8623.732
2011-10-16,16,10,2011,10501.832
2011-10-17,17,10,2011,13106.663
2011-10-18,18,10,2011,13609.031
2011-10-19,19,10,2011,13512.921
2011-10-20,20,10,2011,13024.3
2011-10-21,21,10,2011,14204.485
2011-10-22,22,10,2011,14455.244
2011-10-23,23,10,2011,13502.224
2011-10-24,24,10,2011,13276.7
2011-10-25,25,10,2011,14423.866
2011-10-26,26,10,2011,15188.806
2011-10-27,27,10,2011,15171.66
2011-10-28,28,10,2011,14134.469
2011-10-29,29,10,2011,12080.646
2011-10-30,30,10,2011,11154.276
2011-10-31,31,10,2011,12237.058
2011-11-01,1,11,2011,12668.713
2011-11-02,2,11,2011,12291.36
2011-11-03,3,11,2011,10994.173
2011-11-04,4,11,2011,9726.697
2011-11-05,5,11,2011,9935.437
2011-11-06,6,11,2011,11579.577
2011-11-07,7,11,2011,11875.173
2011-11-08,8,11,2011,11569.222
2011-11-09,9,11,2011,11225.308
2011-11-10,10,11,2011,11591.115
2011-11-11,11,11,2011,11264.257
2011-11-12,12,11,2011,11721.787
2011-11-13,13,11,2011,10150.841
2011-11-14,14,11,2011,8941.68
2011-11-15,15,11,2011,8754.115
2011-11-16,16,11,2011,9619.335
2011-11-17,17,11,2011,9813.518
2011-11-18,18,11,2011,9007.683
2011-11-19,19,11,2011,9138.172
2011-11-20,20,11,2011,9368.275
2011-11-21,21,11,2011,9449.83
2011-11-22,22,11,2011,10493.34
2011-11-23,23,11,2011,10668.11
2011-11-24,24,11,2011,9109.382
2011-11-25,25,11,2011,8166.176
2011-11-26,26,11,2011,6575.92
2011-11-27,27,11,2011,12262.287
2011-11-28,28,11,2011,22372.272
2011-11-29,29,11,2011,16637.817
2011-11-30,30,11,2011,9888.244
2011-12-01,1,12,2011,8221.187
2011-12-02,2,12,2011,17213.696
2011-12-03,3,12,2011,18911.218
2011-12-04,4,12,2011,18669.123
2011-12-05,5,12,2011,25663.134
2011-12-06,6,12,2011,27402.583
2011-12-07,7,12,2011,25316.641
2011-12-08,8,12,2011,23746.145
2011-12-09,9,12,2011,18042.111
2011-12-10,10,12,2011,13946.486
2011-12-11,11,12,2011,13140.634
2011-12-12,12,12,2011,11811.264
2011-12-13,13,12,2011,12503.405
2011-12-14,14,12,2011,13214.125
2011-12-15,15,12,2011,11775.597
2011-12-16,16,12,2011,11599.176
2011-12-17,17,12,2011,11420.315
2011-12-18,18,12,2011,11495.43
2011-12-19,19,12,2011,13237.154
2011-12-20,20,12,2011,13723.537
2011-12-21,21,12,2011,14491.032
2011-12-22,22,12,2011,13187.084
2011-12-23,23,12,2011,12267.185
2011-12-24,24,12,2011,12986.826
2011-12-25,25,12,2011,14177.742
2011-12-26,26,12,2011,15789.845
2011-12-27,27,12,2011,15991.709
2011-12-28,28,12,2011,16978.618
2011-12-29,29,12,2011,16636.252
2011-12-30,30,12,2011,14914.906
2011-12-31,31,12,2011,14589.437
